,adj_prc,cls_prc,code,date,high_prc,low_prc,shtsale_trd_qty,strt_prc,trd_qty
493,4190,4190,045060,20150105,4245,4110,0.0,4210,309.53
494,4250,4250,045060,20150106,4265,4175,2.17,4200,276.24
495,4180,4180,045060,20150107,4315,4160,1.01,4250,269.0
496,4150,4150,045060,20150108,4185,4085,0.0,4180,229.0
497,4355,4355,045060,20150109,4380,4120,0.0,4145,355.08
498,4405,4405,045060,20150112,4420,4300,4.62,4370,318.46
499,4365,4365,045060,20150113,4435,4340,3.71,4365,208.06
500,4285,4285,045060,20150114,4410,4285,2.71,4370,202.91
501,4310,4310,045060,20150115,4350,4270,0.0,4350,106.85
502,4315,4315,045060,20150116,4395,4295,0.78,4310,234.04
503,4250,4250,045060,20150119,4330,4250,1.45,4325,183.06
504,4340,4340,045060,20150120,4345,4230,2.0,4280,112.53
505,4380,4380,045060,20150121,4415,4300,1.72,4325,172.38
506,4345,4345,045060,20150122,4415,4270,1.45,4400,134.77
507,4365,4365,045060,20150123,4385,4300,0.13,4355,105.79
508,4390,4390,045060,20150126,4395,4335,0.36,4380,106.59
509,4505,4505,045060,20150127,4560,4360,0.01,4390,372.25
510,4485,4485,045060,20150128,4540,4450,7.24,4450,173.81
511,4525,4525,045060,20150129,4570,4440,0.35,4475,185.19
512,4560,4560,045060,20150130,4560,4465,1.1,4500,134.05
513,4520,4520,045060,20150202,4600,4520,5.63,4530,117.74
514,4530,4530,045060,20150203,4560,4480,0.35,4510,131.64
515,4590,4590,045060,20150204,4650,4535,0.0,4560,226.18
516,4540,4540,045060,20150205,4620,4540,0.0,4620,123.29
517,4680,4680,045060,20150206,4820,4545,0.0,4545,444.31
518,4585,4585,045060,20150209,4765,4585,0.0,4720,368.83
519,4640,4640,045060,20150210,4710,4560,0.01,4585,284.1
520,4725,4725,045060,20150211,4790,4660,3.84,4735,226.9
521,4675,4675,045060,20150212,4765,4625,0.37,4765,176.62
522,4650,4650,045060,20150213,4720,4620,0.0,4650,96.56
523,4700,4700,045060,20150216,4750,4620,3.88,4655,161.97
524,4715,4715,045060,20150217,4730,4640,0.0,4705,108.68
525,4750,4750,045060,20150223,5350,4750,12.08,5300,2818.67
526,4610,4610,045060,20150224,4815,4600,1.55,4800,938.72
527,4385,4385,045060,20150225,4640,4355,9.38,4640,947.25
528,4410,4410,045060,20150226,4465,4295,8.58,4350,449.8
529,4460,4460,045060,20150227,4480,4415,3.82,4450,188.25
530,4540,4540,045060,20150302,4550,4425,12.99,4480,469.73
531,4600,4600,045060,20150303,4620,4515,0.6,4595,348.77
532,4535,4535,045060,20150304,4555,4460,0.26,4540,192.55
533,4450,4450,045060,20150305,4535,4450,0.6,4500,242.46
534,4515,4515,045060,20150306,4515,4390,0.7,4440,293.89
535,4425,4425,045060,20150309,4520,4420,4.74,4470,258.35
536,4365,4365,045060,20150310,4475,4345,5.52,4440,250.66
537,4325,4325,045060,20150311,4400,4260,0.6,4340,201.68
538,4400,4400,045060,20150312,4455,4300,0.06,4330,205.06
539,4460,4460,045060,20150313,4460,4390,0.8,4440,116.51
540,4495,4495,045060,20150316,4530,4435,3.87,4495,248.53
541,4435,4435,045060,20150317,4555,4435,4.11,4495,392.63
542,4380,4380,045060,20150318,4445,4370,0.2,4425,163.4
543,4395,4395,045060,20150319,4415,4330,0.24,4385,118.29
544,4460,4460,045060,20150320,4485,4360,0.0,4395,209.78
545,4445,4445,045060,20150323,4480,4430,0.59,4480,215.25
546,4480,4480,045060,20150324,4550,4435,0.0,4445,280.51
547,4500,4500,045060,20150325,4535,4450,0.0,4470,321.7
548,4460,4460,045060,20150326,4510,4420,0.0,4490,150.58
549,4080,4080,045060,20150327,4455,3935,6.14,4415,650.97
550,3915,3915,045060,20150330,4160,3800,0.34,4160,592.79
551,3910,3910,045060,20150331,3985,3900,16.07,3960,219.33
552,3960,3960,045060,20150401,4030,3915,0.04,3950,228.05
553,4100,4100,045060,20150402,4200,3980,9.8,3980,472.77
554,4080,4080,045060,20150403,4140,3995,0.02,4140,223.82
555,4075,4075,045060,20150406,4105,4035,0.0,4090,140.93
556,4030,4030,045060,20150407,4075,3975,0.61,4075,225.12
557,4015,4015,045060,20150408,4045,3980,0.22,4030,168.23
558,4025,4025,045060,20150409,4050,3975,0.26,4020,146.7
559,4015,4015,045060,20150410,4065,3990,0.01,4025,169.12
560,4000,4000,045060,20150413,4025,3955,0.09,4005,215.01
561,4005,4005,045060,20150414,4105,3950,0.05,3995,282.16
562,4045,4045,045060,20150415,4095,4000,0.05,4015,193.99
563,4110,4110,045060,20150416,4390,4080,0.3,4080,1360.56
564,4150,4150,045060,20150417,4240,4125,2.7,4200,556.03
565,4160,4160,045060,20150420,4190,4060,0.0,4090,267.27
566,4175,4175,045060,20150421,4215,4155,0.0,4200,265.87
567,3955,3955,045060,20150422,4205,3815,2.27,4205,434.85
568,3955,3955,045060,20150423,4040,3885,0.0,3990,130.54
569,3905,3905,045060,20150424,3995,3845,0.01,3970,195.32
570,3940,3940,045060,20150427,3970,3885,0.29,3900,113.43
571,3760,3760,045060,20150428,3975,3760,0.01,3935,236.71
572,3835,3835,045060,20150429,3835,3760,0.29,3800,90.75
573,3720,3720,045060,20150430,3860,3690,0.03,3800,112.92
574,3605,3605,045060,20150504,3750,3600,0.03,3720,155.9
575,3540,3540,045060,20150506,3640,3525,0.01,3605,107.16
576,3500,3500,045060,20150507,3570,3435,0.01,3540,145.51
577,3635,3635,045060,20150508,3640,3510,0.0,3510,76.35
578,3625,3625,045060,20150511,3700,3610,0.01,3660,90.62
579,3620,3620,045060,20150512,3700,3565,0.0,3625,70.7
580,3600,3600,045060,20150513,3625,3570,0.0,3620,86.0
581,3625,3625,045060,20150514,3640,3555,0.0,3570,81.02
582,3675,3675,045060,20150515,3745,3620,0.0,3630,111.2
583,3645,3645,045060,20150518,3725,3610,0.0,3710,83.54
584,3620,3620,045060,20150519,3655,3595,0.0,3630,79.23
585,4100,4100,045060,20150520,4100,3600,1.51,3605,952.6
586,3860,3860,045060,20150521,4300,3805,3.85,4210,1457.81
587,3900,3900,045060,20150522,4245,3860,22.85,4160,2056.62
588,3905,3905,045060,20150526,4200,3905,31.7,3995,1778.83
589,4480,4480,045060,20150527,4490,4045,27.32,4135,4847.17
590,4460,4460,045060,20150528,4535,4205,22.05,4390,3516.31
591,5120,5120,045060,20150529,5120,4505,27.78,4760,6906.0
592,5880,5880,045060,20150601,5880,5300,30.98,5730,3480.2
593,6760,6760,045060,20150602,6760,6510,0.0,6650,569.26
594,7770,7770,045060,20150603,7770,6810,2.02,7770,6770.67
595,6610,6610,045060,20150604,8760,6610,2.36,7750,16100.64
596,7590,7590,045060,20150605,7600,6610,0.0,7290,10770.21
597,6480,6480,045060,20150608,8200,6470,0.0,7400,10067.58
598,5820,5820,045060,20150609,6730,5520,0.0,6480,7608.11
599,5330,5330,045060,20150610,5930,5120,0.0,5900,3952.72
600,5690,5690,045060,20150611,5930,5230,0.0,5470,7175.98
601,4935,4935,045060,20150612,5710,4840,0.0,5620,3716.25
602,5300,5300,045060,20150615,5550,4935,0.0,5170,5120.84
603,4880,4880,045060,20150616,5370,4850,0.0,5360,2849.77
604,5200,5200,045060,20150617,5200,4880,0.0,4930,2326.77
605,5290,5290,045060,20150618,5700,4975,0.83,5100,3008.21
606,4980,4980,045060,20150619,5930,4920,0.0,5410,5406.88
607,4500,4500,045060,20150622,4670,4450,12.6,4600,1898.83
608,4460,4460,045060,20150623,4620,4435,9.25,4540,1747.81
609,4465,4465,045060,20150624,4545,4455,14.73,4455,906.11
610,4460,4460,045060,20150625,4640,4455,15.46,4570,1160.63
611,4255,4255,045060,20150626,4450,4250,4.71,4445,1136.98
612,4075,4075,045060,20150629,4225,4070,2.16,4125,752.51
613,4185,4185,045060,20150630,4250,3940,4.36,4000,653.43
614,4135,4135,045060,20150701,4220,4030,0.0,4220,444.78
615,4185,4185,045060,20150702,4240,4100,1.33,4145,354.52
616,4090,4090,045060,20150703,4215,4010,0.0,4215,362.18
617,4065,4065,045060,20150706,4165,3995,0.32,4010,455.73
618,3930,3930,045060,20150707,4210,3890,0.99,4080,584.32
619,4025,4025,045060,20150708,4050,3915,1.8,3970,316.13
620,4060,4060,045060,20150709,4080,3900,0.0,4015,367.21
621,4185,4185,045060,20150710,4330,4110,0.0,4190,830.69
622,4205,4205,045060,20150713,4240,4130,0.0,4150,323.0
623,4130,4130,045060,20150714,4245,4080,0.0,4245,345.94
624,4200,4200,045060,20150715,4240,4115,0.77,4135,384.79
625,4260,4260,045060,20150716,4310,4150,0.0,4200,468.48
626,4200,4200,045060,20150717,4430,4200,0.0,4345,887.66
627,4250,4250,045060,20150720,4300,4150,0.0,4165,248.94
628,4270,4270,045060,20150721,4335,4235,0.0,4260,225.75
629,4365,4365,045060,20150722,4430,4280,0.0,4300,430.82
630,4385,4385,045060,20150723,4450,4330,0.0,4380,480.37
631,4385,4385,045060,20150724,4400,4330,0.0,4380,199.84
632,4180,4180,045060,20150727,4385,4170,0.6,4365,273.32
633,4010,4010,045060,20150728,4145,3930,0.0,4100,247.1
634,4000,4000,045060,20150729,4165,4000,0.0,4060,137.19
635,4040,4040,045060,20150730,4085,3885,1.14,4000,132.03
636,4090,4090,045060,20150731,4100,3950,0.0,3960,87.21
637,4085,4085,045060,20150803,4140,4000,0.0,4080,55.38
638,4155,4155,045060,20150804,4155,3975,0.0,4015,154.1
639,4285,4285,045060,20150805,4480,4210,0.0,4480,616.0
640,4300,4300,045060,20150806,4335,4240,0.0,4300,150.64
641,4320,4320,045060,20150807,4405,4245,0.0,4290,193.19
642,4340,4340,045060,20150810,4360,4310,0.0,4320,139.45
643,4390,4390,045060,20150811,4515,4290,0.0,4380,514.55
644,4235,4235,045060,20150812,4410,4165,0.0,4365,272.78
645,4315,4315,045060,20150813,4330,4205,0.0,4265,117.51
646,4390,4390,045060,20150817,4575,4370,0.0,4410,810.36
647,4415,4415,045060,20150818,4465,4320,0.0,4460,303.64
648,4165,4165,045060,20150819,4380,4045,0.8,4350,470.08
649,4100,4100,045060,20150820,4180,3990,0.0,4050,184.59
650,3815,3815,045060,20150821,4000,3805,0.0,3860,292.86
651,3550,3550,045060,20150824,3850,3530,0.0,3600,405.36
652,3750,3750,045060,20150825,3795,3540,0.0,3630,204.65
653,3840,3840,045060,20150826,3840,3715,0.0,3780,98.46
654,3905,3905,045060,20150827,3910,3835,0.0,3880,106.19
655,3960,3960,045060,20150828,4000,3910,0.0,3920,84.89
656,3950,3950,045060,20150831,4000,3915,0.0,3975,52.0
657,3890,3890,045060,20150901,3990,3830,0.0,3950,134.58
658,3880,3880,045060,20150902,3895,3770,0.0,3775,73.72
659,3865,3865,045060,20150903,3940,3855,0.0,3895,64.82
660,3830,3830,045060,20150904,3910,3740,0.0,3870,114.3
661,3885,3885,045060,20150907,3885,3785,0.0,3805,37.6
662,3870,3870,045060,20150908,3900,3790,0.0,3850,70.61
663,3975,3975,045060,20150909,4010,3875,0.0,3890,122.75
664,4040,4040,045060,20150910,4050,3910,0.0,3930,124.49
665,4070,4070,045060,20150911,4100,4020,0.0,4040,90.55
666,4075,4075,045060,20150914,4115,4000,0.0,4070,137.77
667,4295,4295,045060,20150915,4355,4035,0.0,4075,505.95
668,4240,4240,045060,20150916,4355,4175,0.0,4350,306.65
669,4310,4310,045060,20150917,4380,4200,0.0,4240,304.9
670,4315,4315,045060,20150918,4345,4255,0.0,4310,186.29
671,4450,4450,045060,20150921,4450,4250,0.0,4295,444.23
672,4400,4400,045060,20150922,4625,4390,0.0,4455,1455.63
673,4225,4225,045060,20150923,4395,4210,0.0,4395,324.32
674,4100,4100,045060,20150924,4260,4050,0.0,4225,317.11
675,4310,4310,045060,20150925,4310,4095,0.0,4135,227.11
676,4350,4350,045060,20150930,4350,4160,0.0,4300,193.92
677,4360,4360,045060,20151001,4445,4280,0.2,4350,150.86
678,4380,4380,045060,20151002,4415,4250,0.0,4340,235.32
679,4415,4415,045060,20151005,4435,4320,0.0,4400,246.69
680,4365,4365,045060,20151006,4675,4365,0.68,4670,581.09
681,4285,4285,045060,20151007,4390,4280,0.46,4355,159.16
682,4470,4470,045060,20151008,4470,4295,0.41,4295,310.43
683,4680,4680,045060,20151012,4770,4470,0.0,4505,1033.12
684,4760,4760,045060,20151013,5100,4625,0.5,4965,1651.8
685,4610,4610,045060,20151014,4830,4550,0.74,4830,743.06
686,4690,4690,045060,20151015,4740,4575,0.5,4580,458.87
687,4640,4640,045060,20151016,4810,4640,0.0,4725,558.47
688,4545,4545,045060,20151019,4740,4480,0.62,4675,368.21
689,4700,4700,045060,20151020,4745,4590,0.55,4640,638.41
690,4700,4700,045060,20151021,4980,4700,1.11,4805,1086.93
691,4530,4530,045060,20151022,4880,4530,0.0,4870,761.91
692,4550,4550,045060,20151023,4665,4530,0.43,4615,249.55
693,4390,4390,045060,20151026,4550,4380,0.0,4550,305.33
694,4410,4410,045060,20151027,4470,4350,0.0,4390,173.11
695,4375,4375,045060,20151028,4500,4370,1.12,4445,116.95
696,4425,4425,045060,20151029,4600,4425,0.53,4445,218.71
697,4445,4445,045060,20151030,4500,4375,0.46,4500,131.99
698,4500,4500,045060,20151102,4505,4405,0.51,4490,93.07
699,4420,4420,045060,20151103,4500,4400,0.46,4500,95.4
700,4395,4395,045060,20151104,4485,4360,0.0,4480,127.11
701,4390,4390,045060,20151105,4435,4375,0.43,4430,90.41
702,4265,4265,045060,20151106,4390,4230,0.0,4355,168.36
703,4000,4000,045060,20151109,4260,3995,0.0,4260,252.27
704,4100,4100,045060,20151110,4180,3945,0.0,3945,265.91
705,4285,4285,045060,20151111,4380,4145,0.0,4210,468.31
706,4405,4405,045060,20151112,4420,4195,0.0,4250,324.62
707,4375,4375,045060,20151113,4380,4200,0.0,4320,260.12
708,4130,4130,045060,20151116,4250,4130,0.0,4250,212.78
709,4230,4230,045060,20151117,4230,4145,0.0,4145,125.72
710,4255,4255,045060,20151118,4485,4240,0.0,4460,282.88
711,4250,4250,045060,20151119,4340,4210,0.0,4255,87.39
712,4300,4300,045060,20151120,4350,4245,0.0,4245,151.3
713,4320,4320,045060,20151123,4370,4270,0.0,4300,117.49
714,4270,4270,045060,20151124,4340,4270,0.0,4340,89.94
715,4255,4255,045060,20151125,4305,4225,0.0,4300,64.92
716,4260,4260,045060,20151126,4315,4215,0.0,4280,107.11
717,4300,4300,045060,20151127,4300,4250,0.0,4260,69.18
718,4190,4190,045060,20151130,4290,4190,0.0,4290,93.79
719,4215,4215,045060,20151201,4250,4170,0.0,4235,78.46
720,4430,4430,045060,20151202,4430,4200,0.0,4230,415.98
721,4455,4455,045060,20151203,4495,4375,0.0,4400,270.54
722,4445,4445,045060,20151204,4520,4370,0.0,4430,158.6
723,4425,4425,045060,20151207,4525,4410,0.0,4525,169.68
724,4465,4465,045060,20151208,4550,4320,0.0,4425,299.22
725,4585,4585,045060,20151209,4590,4420,0.0,4450,458.4
726,4420,4420,045060,20151210,4590,4345,0.45,4545,298.27
727,4355,4355,045060,20151211,4450,4280,0.0,4425,167.39
728,4145,4145,045060,20151214,4255,4010,0.26,4230,248.38
729,4235,4235,045060,20151215,4285,4150,0.35,4150,102.79
730,4345,4345,045060,20151216,4385,4265,0.37,4265,84.25
731,4325,4325,045060,20151217,4390,4275,0.0,4345,184.17
732,4330,4330,045060,20151218,4550,4330,0.0,4535,395.8
733,4540,4540,045060,20151221,4560,4300,0.0,4340,432.98
734,4500,4500,045060,20151222,4785,4435,0.0,4645,1290.82
735,4505,4505,045060,20151223,4615,4450,0.0,4500,396.79
736,4385,4385,045060,20151224,4590,4320,0.0,4550,417.71
737,4345,4345,045060,20151228,4410,4315,0.0,4350,150.26
738,4400,4400,045060,20151229,4410,4305,0.0,4325,154.84
739,4420,4420,045060,20151230,4430,4375,0.0,4385,145.18
740,4400,4400,045060,20160104,4500,4400,0.0,4475,241.67
741,4480,4480,045060,20160105,4480,4300,0.0,4315,183.51
742,4445,4445,045060,20160106,4480,4345,0.0,4480,220.32
743,4280,4280,045060,20160107,4435,4270,0.0,4400,171.98
744,4210,4210,045060,20160108,4220,4070,0.0,4180,265.05
745,4240,4240,045060,20160111,4280,4190,0.5,4215,113.65
746,4305,4305,045060,20160112,4485,4235,0.63,4275,556.35
747,4325,4325,045060,20160113,4410,4310,0.0,4410,216.5
748,4330,4330,045060,20160114,4415,4285,0.35,4325,218.89
749,4340,4340,045060,20160115,4440,4330,0.0,4390,174.89
750,4325,4325,045060,20160118,4355,4230,0.0,4230,99.55
751,4255,4255,045060,20160119,4330,4210,2.2,4330,169.94
752,4125,4125,045060,20160120,4285,4090,0.95,4245,163.52
753,4085,4085,045060,20160121,4195,4040,1.92,4125,92.79
754,4160,4160,045060,20160122,4195,4085,0.42,4085,87.47
755,4250,4250,045060,20160125,4260,4185,0.1,4195,62.18
756,4180,4180,045060,20160126,4295,4160,0.47,4250,97.18
757,4170,4170,045060,20160127,4250,4170,1.42,4230,83.88
758,4260,4260,045060,20160128,4260,4125,0.47,4170,100.29
759,4335,4335,045060,20160129,4390,4240,0.25,4300,226.09
760,5390,5390,045060,20160201,5630,4405,36.65,4470,12391.27
761,4790,4790,045060,20160202,5250,4665,3.59,5240,3519.19
762,4835,4835,045060,20160203,4965,4700,4.46,4820,2786.15
763,4585,4585,045060,20160204,4945,4565,2.43,4875,1098.02
764,4580,4580,045060,20160205,4680,4505,1.85,4620,521.6
765,5950,5950,045060,20160211,5950,4485,6.81,4520,12819.97
766,5450,5450,045060,20160212,6910,5210,14.67,6190,17217.28
767,5820,5820,045060,20160215,6480,5420,26.31,5530,13370.98
768,5850,5850,045060,20160216,6310,5700,1.48,5970,6976.97
769,5760,5760,045060,20160217,6300,5760,20.99,6010,7851.69
770,5300,5300,045060,20160218,5650,5280,1.85,5570,2406.29
771,5240,5240,045060,20160219,5590,5240,2.71,5420,2209.77
772,5300,5300,045060,20160222,5490,5270,3.25,5300,1297.16
773,5090,5090,045060,20160223,5430,5040,6.01,5330,1310.73
774,5220,5220,045060,20160224,5220,5060,7.86,5070,772.66
775,4905,4905,045060,20160225,5270,4900,0.45,5250,919.53
776,5370,5370,045060,20160226,5730,5020,83.9,5040,6974.9
777,5460,5460,045060,20160229,5630,5350,22.35,5450,2295.27
778,5460,5460,045060,20160302,5710,5420,3.16,5460,1480.8
779,5490,5490,045060,20160303,5660,5420,0.59,5580,896.26
780,5790,5790,045060,20160304,5900,5430,13.13,5540,2900.88
781,6020,6020,045060,20160307,6790,5880,52.77,6110,6708.67
782,5630,5630,045060,20160308,6140,5630,1.7,6130,1947.79
783,5640,5640,045060,20160309,5840,5580,0.55,5660,891.35
784,5760,5760,045060,20160310,5830,5530,0.01,5590,792.76
785,5890,5890,045060,20160311,5900,5730,5.03,5800,913.51
786,5940,5940,045060,20160314,6050,5800,3.07,5900,937.88
787,5810,5810,045060,20160315,6010,5700,2.68,5940,702.78
788,5580,5580,045060,20160316,5820,5580,0.88,5810,437.06
789,5810,5810,045060,20160317,5940,5640,7.58,5670,805.6
790,5840,5840,045060,20160318,5920,5730,3.5,5850,696.99
791,5720,5720,045060,20160321,5880,5700,0.87,5810,366.58
792,6540,6540,045060,20160322,7130,5730,94.9,5730,13847.12
793,5900,5900,045060,20160323,6300,5870,35.44,6270,2489.07
794,5810,5810,045060,20160324,6020,5780,9.38,6000,986.61
795,6010,6010,045060,20160325,6080,5800,2.66,5820,1200.01
796,5870,5870,045060,20160328,6140,5870,1.5,6000,739.3
797,5980,5980,045060,20160329,6050,5850,0.0,5900,650.48
798,6050,6050,045060,20160330,6130,5920,1.21,5980,839.58
799,5980,5980,045060,20160331,6120,5980,0.33,6110,531.49
800,6070,6070,045060,20160401,6150,5970,0.33,6000,588.83
801,5940,5940,045060,20160404,6080,5910,2.93,6040,433.88
802,5650,5650,045060,20160405,5960,5650,1.16,5930,644.09
803,5660,5660,045060,20160406,5780,5610,0.0,5690,254.36
804,5690,5690,045060,20160407,5710,5610,0.11,5690,261.21
805,5690,5690,045060,20160408,5740,5630,2.18,5720,212.56
806,5670,5670,045060,20160411,5860,5670,1.26,5810,298.2
807,5710,5710,045060,20160412,5840,5700,0.83,5740,303.29
808,5570,5570,045060,20160414,5790,5550,0.0,5750,351.67
809,5590,5590,045060,20160415,5620,5480,1.74,5560,270.74
810,5590,5590,045060,20160418,5750,5540,2.37,5580,392.1
811,5580,5580,045060,20160419,5640,5550,3.32,5560,262.62
812,5480,5480,045060,20160420,5610,5440,1.44,5570,289.77
813,5270,5270,045060,20160421,5500,5210,1.42,5480,428.47
814,5480,5480,045060,20160422,5480,5270,1.35,5320,497.76
815,5280,5280,045060,20160425,5600,5150,1.32,5540,1098.96
816,5250,5250,045060,20160426,5410,5200,2.53,5380,574.81
817,5230,5230,045060,20160427,5290,5200,1.35,5240,332.63
818,5210,5210,045060,20160428,5490,5160,3.72,5430,653.24
819,5120,5120,045060,20160429,5200,5050,1.08,5200,385.99
820,5100,5100,045060,20160502,5300,5050,1.62,5120,559.75
821,5180,5180,045060,20160503,5180,5040,1.48,5070,240.29
822,5060,5060,045060,20160504,5160,5050,1.42,5150,196.6
823,5130,5130,045060,20160509,5330,5010,2.41,5070,701.59
824,5170,5170,045060,20160510,5240,5080,1.17,5130,330.46
825,5230,5230,045060,20160511,5310,5180,1.1,5230,335.55
826,5250,5250,045060,20160512,5270,5170,1.07,5230,179.98
827,5160,5160,045060,20160513,5290,5160,4.86,5250,162.37
828,5080,5080,045060,20160516,5160,5030,1.11,5130,222.45
829,5090,5090,045060,20160517,5190,5040,0.0,5100,184.29
830,4830,4830,045060,20160518,5140,4810,2.53,5100,347.19
831,4875,4875,045060,20160519,4920,4780,0.0,4825,181.38
832,4940,4940,045060,20160520,4980,4870,0.0,4870,111.59
833,4910,4910,045060,20160523,4960,4880,2.18,4910,129.63
834,4730,4730,045060,20160524,4950,4730,0.3,4890,187.32
835,4650,4650,045060,20160525,4825,4650,0.3,4765,203.71
836,4725,4725,045060,20160526,4725,4650,0.0,4655,153.14
837,4890,4890,045060,20160527,4895,4750,0.0,4750,239.57
838,4900,4900,045060,20160530,4950,4830,0.0,4950,162.3
839,4910,4910,045060,20160531,5150,4840,0.1,4865,335.22
840,5400,5400,045060,20160601,6090,5020,16.51,5050,11207.3
841,5260,5260,045060,20160602,5520,5150,17.31,5460,1230.97
842,5180,5180,045060,20160603,5440,5160,5.08,5370,1211.62
843,5290,5290,045060,20160607,5290,5160,1.3,5230,543.67
844,5150,5150,045060,20160608,5340,5140,7.62,5290,507.55
845,4975,4975,045060,20160609,5140,4975,0.23,5100,405.44
846,5000,5000,045060,20160610,5070,4910,0.67,4910,264.01
847,4890,4890,045060,20160613,5040,4880,0.0,5010,176.68
848,4800,4800,045060,20160614,4885,4785,1.66,4845,172.26
849,4755,4755,045060,20160615,4820,4720,0.23,4800,167.95
850,4655,4655,045060,20160616,4820,4650,3.15,4800,243.57
851,4645,4645,045060,20160617,4865,4585,0.0,4650,239.76
852,4735,4735,045060,20160620,4735,4625,0.0,4680,108.45
853,4695,4695,045060,20160621,4770,4680,2.37,4755,143.31
854,4845,4845,045060,20160622,5040,4690,3.16,4695,738.34
855,4735,4735,045060,20160623,4850,4660,0.81,4840,242.9
856,4450,4450,045060,20160624,4795,4265,5.02,4750,381.36
857,4450,4450,045060,20160627,4510,4275,0.0,4380,202.43
858,4585,4585,045060,20160628,4625,4375,0.28,4375,197.23
859,4635,4635,045060,20160629,4900,4350,8.68,4620,447.1
860,4740,4740,045060,20160630,5130,4665,9.61,4750,1058.11
861,4820,4820,045060,20160701,4890,4735,0.15,4765,230.04
862,4800,4800,045060,20160704,4860,4775,0.0,4860,136.55
863,4820,4820,045060,20160705,4840,4765,0.0,4765,106.87
864,4750,4750,045060,20160706,4895,4715,0.31,4830,202.15
865,4815,4815,045060,20160707,4835,4755,0.0,4755,88.65
866,4845,4845,045060,20160708,4845,4760,0.0,4795,120.75
867,4855,4855,045060,20160711,4915,4825,1.11,4900,104.63
868,4905,4905,045060,20160712,4905,4830,4.24,4840,369.06
869,4900,4900,045060,20160713,5350,4900,27.43,5260,1220.59
870,4940,4940,045060,20160714,4945,4855,0.0,4880,147.27
871,4870,4870,045060,20160715,4950,4870,0.0,4945,145.49
872,4930,4930,045060,20160718,4935,4825,0.0,4835,77.29
873,4900,4900,045060,20160719,4965,4900,0.0,4900,88.01
874,4890,4890,045060,20160720,4935,4865,0.0,4890,77.9
875,4895,4895,045060,20160721,5030,4890,0.0,4955,176.84
876,4870,4870,045060,20160722,4925,4860,0.0,4880,80.91
877,4950,4950,045060,20160725,5000,4850,0.0,4870,278.09
878,4990,4990,045060,20160726,5010,4930,0.0,4930,138.71
879,4935,4935,045060,20160727,5020,4935,0.0,4990,104.32
880,4970,4970,045060,20160728,4980,4925,0.1,4970,108.07
881,4950,4950,045060,20160729,4985,4940,0.62,4970,70.63
882,4975,4975,045060,20160801,5040,4920,0.0,4960,169.24
883,5040,5040,045060,20160802,5080,4980,0.0,4985,282.51
884,4980,4980,045060,20160803,5060,4955,0.0,5060,112.09
885,5070,5070,045060,20160804,5210,4970,0.0,4970,431.59
886,5070,5070,045060,20160805,5130,5040,0.0,5130,138.13
887,4990,4990,045060,20160808,5110,4990,0.0,5100,156.64
888,4945,4945,045060,20160809,5040,4930,0.0,4975,150.53
889,5000,5000,045060,20160810,5030,4890,0.0,4945,128.51
890,5070,5070,045060,20160811,5140,4980,0.0,4980,315.17
891,5000,5000,045060,20160812,5110,4990,0.0,5080,124.6
892,4950,4950,045060,20160816,5040,4945,0.0,5000,84.88
893,4920,4920,045060,20160817,4950,4880,0.0,4910,91.28
894,4920,4920,045060,20160818,4935,4865,0.0,4875,94.17
895,4910,4910,045060,20160819,4960,4890,0.0,4890,56.96
896,4820,4820,045060,20160822,4930,4820,0.0,4910,72.26
897,4810,4810,045060,20160823,4880,4790,0.0,4810,69.53
898,4705,4705,045060,20160824,4835,4705,0.0,4790,83.11
899,4740,4740,045060,20160825,4740,4670,0.0,4670,67.66
900,4770,4770,045060,20160826,4990,4700,0.4,4740,135.61
901,4585,4585,045060,20160829,4760,4440,0.0,4710,135.19
902,4590,4590,045060,20160830,4645,4550,0.0,4585,61.99
903,4565,4565,045060,20160831,4650,4550,0.0,4610,62.26
904,4630,4630,045060,20160901,4660,4505,0.0,4505,75.1
905,4735,4735,045060,20160902,4750,4625,0.0,4630,78.16
906,4800,4800,045060,20160905,4830,4730,0.75,4735,87.07
907,4945,4945,045060,20160906,4970,4795,0.0,4805,184.34
908,4855,4855,045060,20160907,5100,4855,1.61,5020,276.22
909,4750,4750,045060,20160908,4910,4700,0.0,4865,111.94
910,4680,4680,045060,20160909,4785,4670,0.01,4750,91.22
911,4680,4680,045060,20160912,4695,4540,2.55,4540,67.82
912,4740,4740,045060,20160913,4765,4650,0.0,4650,34.4
913,4775,4775,045060,20160919,4815,4680,0.0,4740,44.63
914,4815,4815,045060,20160920,4880,4775,0.49,4880,41.54
915,4900,4900,045060,20160921,4900,4815,0.0,4870,101.58
916,4935,4935,045060,20160922,4940,4835,0.0,4880,108.47
917,4885,4885,045060,20160923,4990,4885,0.0,4980,62.14
918,4985,4985,045060,20160926,4985,4860,0.0,4910,154.41
919,4980,4980,045060,20160927,5130,4925,0.0,4985,292.45
920,4940,4940,045060,20160928,5020,4920,0.0,4990,60.01
921,4935,4935,045060,20160929,5050,4895,0.0,4940,118.9
922,4870,4870,045060,20160930,4950,4835,0.0,4950,93.86
923,5060,5060,045060,20161004,5060,4905,0.01,4905,220.51
924,5030,5030,045060,20161005,5080,4995,0.0,5060,101.22
925,5190,5190,045060,20161006,5380,4995,0.1,5030,764.61
926,5200,5200,045060,20161007,5250,5100,0.0,5230,347.03
